CreateDate,IdCompany,IdBranchCompany,IdWarehouse,IdProduct,Quantity,UnitPrice,day,month,year,dayofweek,weekofyear,Quantity_log,UnitPrice_log
2020-02-20,150,230,258,185061,1,1500.0,20,2,2020,3,8,0.6931471805599453,7.313886831633462
2020-02-20,150,230,258,185084,1,5500.0,20,2,2020,3,8,0.6931471805599453,8.612685172875459
2020-02-20,150,230,258,185085,3,100.0,20,2,2020,3,8,1.3862943611198906,4.61512051684126
2020-02-20,150,230,258,185087,1,1300.0,20,2,2020,3,8,0.6931471805599453,7.170888478512505
2020-02-20,150,230,258,185089,3,1700.0,20,2,2020,3,8,1.3862943611198906,7.438971592395862
2020-02-20,150,230,258,185880,1,1700.0,20,2,2020,3,8,0.6931471805599453,7.438971592395862
2020-02-20,150,230,258,186007,1,12500.0,20,2,2020,3,8,0.6931471805599453,9.433563920090563
2020-02-20,150,230,258,187515,2,1500.0,20,2,2020,3,8,1.0986122886681098,7.313886831633462
2020-02-21,150,230,258,184947,5,100.0,21,2,2020,4,8,1.791759469228055,4.61512051684126
2020-02-21,150,230,258,184957,2,1500.0,21,2,2020,4,8,1.0986122886681098,7.313886831633462
2020-02-21,150,230,258,184982,1,12000.0,21,2,2020,4,8,0.6931471805599453,9.392745258631441
2020-02-21,150,230,258,185061,1,1500.0,21,2,2020,4,8,0.6931471805599453,7.313886831633462
